index,smi1,smi2,product,pro_from_smi1_name,similarity
956,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,BrBr,Brc1c2ccccc2c(-c2ccc(-c3ccc(-c4c5ccccc5cc5cc6ccccc6cc45)cc3)cc2)c2cc3ccccc3cc12,a5,0.6666666666666666
960,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,BrBr,Brc1c2ccccc2cc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3ccccc3cc12,a5,0.6666666666666666
964,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,BrBr,Brc1cccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc12,a5,0.6666666666666666
1008,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,a5,0.6666666666666666
1010,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1ccc2cc3cc4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c3cc2c1,a5,0.6666666666666666
1012,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1cccc2cc3cc4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c3cc12,a5,0.6666666666666666
1016,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1c2ccccc2cc2cc3ccccc3c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c12,a5,0.6666666666666666
1024,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1cc(-c2ccc(-c3c4ccccc4cc4cc5ccccc5cc34)cc2)ccc1-c1c2ccccc2cc2cc3ccccc3cc12,a5,0.5714285714285714
1026,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1cc(-c2c3ccccc3cc3cc4ccccc4cc23)ccc1-c1ccc(-c2c3ccccc3cc3cc4ccccc4cc23)cc1,a5,0.5714285714285714
1042,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1cccc2cc3cc4ccccc4cc3c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c12,a5,0.6666666666666666
1044,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1ccc2cc3cc4ccccc4cc3c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c2c1,a5,0.6666666666666666
1046,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1ccc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3cc4ccccc4cc3cc2c1,a5,0.6666666666666666
1048,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1cccc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3cc4ccccc4cc3cc12,a5,0.6666666666666666
1052,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1c2ccccc2c(-c2ccc(-c3ccc(-c4c5ccccc5cc5cc6ccccc6cc45)cc3)cc2)c2cc3ccccc3cc12,a5,0.6666666666666666
1056,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1c2ccccc2cc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3ccccc3cc12,a5,0.6666666666666666
1060,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,ClCl,Clc1cccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc12,a5,0.6666666666666666
1104,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,a5,0.6666666666666666
1106,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1ccc2cc3cc4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c3cc2c1,a5,0.6666666666666666
1108,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1cccc2cc3cc4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c3cc12,a5,0.6666666666666666
1112,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1c2ccccc2cc2cc3ccccc3c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c12,a5,0.6666666666666666
1120,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1cc(-c2ccc(-c3c4ccccc4cc4cc5ccccc5cc34)cc2)ccc1-c1c2ccccc2cc2cc3ccccc3cc12,a5,0.5714285714285714
1122,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1cc(-c2c3ccccc3cc3cc4ccccc4cc23)ccc1-c1ccc(-c2c3ccccc3cc3cc4ccccc4cc23)cc1,a5,0.5714285714285714
1138,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1cccc2cc3cc4ccccc4cc3c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c12,a5,0.6666666666666666
1140,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1ccc2cc3cc4ccccc4cc3c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c2c1,a5,0.6666666666666666
1142,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1ccc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3cc4ccccc4cc3cc2c1,a5,0.6666666666666666
1144,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1cccc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3cc4ccccc4cc3cc12,a5,0.6666666666666666
1148,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1c2ccccc2c(-c2ccc(-c3ccc(-c4c5ccccc5cc5cc6ccccc6cc45)cc3)cc2)c2cc3ccccc3cc12,a5,0.6666666666666666
1152,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1c2ccccc2cc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3ccccc3cc12,a5,0.6666666666666666
1156,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,II,Ic1cccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc12,a5,0.6666666666666666
1200,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,a5,0.8
1201,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1ccc2cc3cc4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c3cc2c1,a5,0.8
1202,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1cccc2cc3cc4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c3cc12,a5,0.8
1204,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1c2ccccc2cc2cc3ccccc3c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c12,a5,0.8
1208,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1cc(-c2ccc(-c3c4ccccc4cc4cc5ccccc5cc34)cc2)ccc1-c1c2ccccc2cc2cc3ccccc3cc12,a5,0.6666666666666666
1209,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1cc(-c2c3ccccc3cc3cc4ccccc4cc23)ccc1-c1ccc(-c2c3ccccc3cc3cc4ccccc4cc23)cc1,a5,0.6666666666666666
1217,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1cccc2cc3cc4ccccc4cc3c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c12,a5,0.8
1218,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1ccc2cc3cc4ccccc4cc3c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c2c1,a5,0.8
1219,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1ccc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3cc4ccccc4cc3cc2c1,a5,0.8
1220,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1cccc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3cc4ccccc4cc3cc12,a5,0.8
1222,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1c2ccccc2c(-c2ccc(-c3ccc(-c4c5ccccc5cc5cc6ccccc6cc45)cc3)cc2)c2cc3ccccc3cc12,a5,0.8
1224,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1c2ccccc2cc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3ccccc3cc12,a5,0.8
1226,c1ccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc2c1,C#N,N#Cc1cccc2cc3c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c4ccccc4cc3cc12,a5,0.8
1248,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,a6,0.8571428571428571
1249,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1cccc(-c2ccc(-c3ccccc3)cc2)c1,a6,0.8571428571428571
1250,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1ccccc1-c1ccc(-c2ccccc2)cc1,a6,0.6666666666666666
1253,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1cc(-c2ccccc2)ccc1-c1ccccc1,a6,0.6666666666666666
1266,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,BrBr,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,a6,0.6
1268,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,BrBr,Brc1cccc(-c2ccc(-c3ccccc3)cc2)c1,a6,0.6
1270,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,BrBr,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,a6,0.5
1276,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,BrBr,Brc1cc(-c2ccccc2)ccc1-c1ccccc1,a6,0.5
1302,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,a6,0.6
1304,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1cccc(-c2ccc(-c3ccccc3)cc2)c1,a6,0.6
1306,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1ccccc1-c1ccc(-c2ccccc2)cc1,a6,0.5
1312,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1cc(-c2ccccc2)ccc1-c1ccccc1,a6,0.5
1338,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,II,Ic1ccc(-c2ccc(-c3ccccc3)cc2)cc1,a6,0.6
1340,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,II,Ic1cccc(-c2ccc(-c3ccccc3)cc2)c1,a6,0.6
1342,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,II,Ic1ccccc1-c1ccc(-c2ccccc2)cc1,a6,0.5
1348,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,II,Ic1cc(-c2ccccc2)ccc1-c1ccccc1,a6,0.5
1374,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,C#N,N#Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,a6,0.75
1375,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,C#N,N#Cc1cccc(-c2ccc(-c3ccccc3)cc2)c1,a6,0.75
1376,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,C#N,N#Cc1ccccc1-c1ccc(-c2ccccc2)cc1,a6,0.6
1379,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,C#N,N#Cc1cc(-c2ccccc2)ccc1-c1ccccc1,a6,0.6
1393,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,CBr,Cc1cccc(-c2ccc(-c3ccccc3)cc2)c1Br,a7,0.9230769230769232
1394,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,CBr,Cc1ccc(-c2ccc(-c3ccccc3)cc2)c(Br)c1,a7,0.9230769230769232
1395,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,CBr,Cc1ccc(Br)c(-c2ccc(-c3ccccc3)cc2)c1,a7,0.9230769230769232
1396,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,CBr,Cc1cccc(Br)c1-c1ccc(-c2ccccc2)cc1,a7,0.9230769230769232
1399,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,CBr,Cc1cc(-c2ccccc2)ccc1-c1ccccc1Br,a7,0.9230769230769232
1400,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,CBr,Cc1cc(-c2ccccc2Br)ccc1-c1ccccc1,a7,0.9230769230769232
1403,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,CBr,Cc1ccccc1-c1ccc(-c2ccccc2Br)cc1,a7,0.9230769230769232
1404,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,CBr,Cc1cccc(-c2ccc(-c3ccccc3Br)cc2)c1,a7,0.9230769230769232
1405,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,CBr,Cc1ccc(-c2ccc(-c3ccccc3Br)cc2)cc1,a7,0.9230769230769232
1412,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,BrBr,Brc1cccc(-c2ccc(-c3ccccc3)cc2)c1Br,a7,1.0
1414,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,BrBr,Brc1ccc(-c2ccc(-c3ccccc3)cc2)c(Br)c1,a7,1.0
1416,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,BrBr,Brc1ccc(Br)c(-c2ccc(-c3ccccc3)cc2)c1,a7,1.0
1418,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,BrBr,Brc1cccc(Br)c1-c1ccc(-c2ccccc2)cc1,a7,1.0
1424,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,BrBr,Brc1ccccc1-c1ccc(-c2ccccc2)cc1Br,a7,1.0
1426,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,BrBr,Brc1ccccc1-c1ccc(-c2ccccc2)c(Br)c1,a7,1.0
1432,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,BrBr,Brc1ccccc1-c1ccc(-c2ccccc2Br)cc1,a7,1.0
1434,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,BrBr,Brc1cccc(-c2ccc(-c3ccccc3Br)cc2)c1,a7,1.0
1436,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,BrBr,Brc1ccc(-c2ccc(-c3ccccc3Br)cc2)cc1,a7,1.0
1448,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,ClCl,Clc1cccc(-c2ccc(-c3ccccc3)cc2)c1Br,a7,0.9230769230769232
1450,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,ClCl,Clc1ccc(-c2ccc(-c3ccccc3)cc2)c(Br)c1,a7,0.9230769230769232
1452,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,ClCl,Clc1ccc(Br)c(-c2ccc(-c3ccccc3)cc2)c1,a7,0.9230769230769232
1454,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,ClCl,Clc1cccc(Br)c1-c1ccc(-c2ccccc2)cc1,a7,0.9230769230769232
1460,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,ClCl,Clc1cc(-c2ccccc2)ccc1-c1ccccc1Br,a7,0.9230769230769232
1462,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,ClCl,Clc1cc(-c2ccccc2Br)ccc1-c1ccccc1,a7,0.9230769230769232
1468,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,ClCl,Clc1ccccc1-c1ccc(-c2ccccc2Br)cc1,a7,0.9230769230769232
1470,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,ClCl,Clc1cccc(-c2ccc(-c3ccccc3Br)cc2)c1,a7,0.9230769230769232
1472,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,ClCl,Clc1ccc(-c2ccc(-c3ccccc3Br)cc2)cc1,a7,0.9230769230769232
1484,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,II,Brc1c(I)cccc1-c1ccc(-c2ccccc2)cc1,a7,0.9230769230769232
1486,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,II,Brc1cc(I)ccc1-c1ccc(-c2ccccc2)cc1,a7,0.9230769230769232
1488,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,II,Brc1ccc(I)cc1-c1ccc(-c2ccccc2)cc1,a7,0.9230769230769232
1490,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,II,Brc1cccc(I)c1-c1ccc(-c2ccccc2)cc1,a7,0.9230769230769232
1496,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,II,Brc1ccccc1-c1ccc(-c2ccccc2)cc1I,a7,0.9230769230769232
1498,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,II,Brc1ccccc1-c1ccc(-c2ccccc2)c(I)c1,a7,0.9230769230769232
1504,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,II,Brc1ccccc1-c1ccc(-c2ccccc2I)cc1,a7,0.9230769230769232
1506,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,II,Brc1ccccc1-c1ccc(-c2cccc(I)c2)cc1,a7,0.9230769230769232
1508,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,II,Brc1ccccc1-c1ccc(-c2ccc(I)cc2)cc1,a7,0.9230769230769232
1519,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,C#N,N#Cc1cccc(-c2ccc(-c3ccccc3)cc2)c1Br,a7,0.8571428571428571
1520,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,C#N,N#Cc1ccc(-c2ccc(-c3ccccc3)cc2)c(Br)c1,a7,0.8571428571428571
1521,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,C#N,N#Cc1ccc(Br)c(-c2ccc(-c3ccccc3)cc2)c1,a7,0.8571428571428571
1522,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,C#N,N#Cc1cccc(Br)c1-c1ccc(-c2ccccc2)cc1,a7,0.8571428571428571
1525,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,C#N,N#Cc1cc(-c2ccccc2)ccc1-c1ccccc1Br,a7,0.8571428571428571
1526,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,C#N,N#Cc1cc(-c2ccccc2Br)ccc1-c1ccccc1,a7,0.8571428571428571
1529,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,C#N,N#Cc1ccccc1-c1ccc(-c2ccccc2Br)cc1,a7,0.8571428571428571
1530,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,C#N,N#Cc1cccc(-c2ccc(-c3ccccc3Br)cc2)c1,a7,0.8571428571428571
1531,Brc1ccccc1-c1ccc(-c2ccccc2)cc1,C#N,N#Cc1ccc(-c2ccc(-c3ccccc3Br)cc2)cc1,a7,0.8571428571428571
1537,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1cc(-c2ccc(-c3ccccc3)cc2)ccc1Br,a8,0.7692307692307693
1538,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1cc(Br)ccc1-c1ccc(-c2ccccc2)cc1,a8,0.7692307692307693
1541,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1cc(-c2ccccc2)ccc1-c1ccc(Br)cc1,a8,0.7692307692307693
1542,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1cc(-c2ccc(Br)cc2)ccc1-c1ccccc1,a8,0.7692307692307693
1545,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1ccccc1-c1ccc(-c2ccc(Br)cc2)cc1,a8,0.7692307692307693
1546,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1cccc(-c2ccc(-c3ccc(Br)cc3)cc2)c1,a8,0.9090909090909092
1547,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CBr,Cc1ccc(-c2ccc(-c3ccc(Br)cc3)cc2)cc1,a8,0.9090909090909092
1556,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,BrBr,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1Br,a8,0.8333333333333334
1564,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,BrBr,Brc1ccc(-c2ccc(-c3ccccc3)cc2Br)cc1,a8,0.8333333333333334
1566,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,BrBr,Brc1ccc(-c2ccc(-c3ccccc3)c(Br)c2)cc1,a8,0.8333333333333334
1574,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,BrBr,Brc1ccc(-c2ccc(-c3cccc(Br)c3)cc2)cc1,a8,1.0
1576,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,BrBr,Brc1ccc(-c2ccc(-c3ccc(Br)cc3)cc2)cc1,a8,1.0
1592,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1cc(-c2ccc(-c3ccccc3)cc2)ccc1Br,a8,0.7692307692307693
1594,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1cc(Br)ccc1-c1ccc(-c2ccccc2)cc1,a8,0.7692307692307693
1600,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1cc(-c2ccccc2)ccc1-c1ccc(Br)cc1,a8,0.7692307692307693
1602,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1cc(-c2ccc(Br)cc2)ccc1-c1ccccc1,a8,0.7692307692307693
1608,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1ccccc1-c1ccc(-c2ccc(Br)cc2)cc1,a8,0.7692307692307693
1610,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1cccc(-c2ccc(-c3ccc(Br)cc3)cc2)c1,a8,0.9090909090909092
1612,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ClCl,Clc1ccc(-c2ccc(-c3ccc(Br)cc3)cc2)cc1,a8,0.9090909090909092
1628,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,II,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1I,a8,0.7692307692307693
1630,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,II,Brc1ccc(-c2ccc(-c3ccccc3)cc2)c(I)c1,a8,0.7692307692307693
