Filename,Smiles,Predicted_Y,product,pro_from_smi1_name,Initial_Y
4992,COc1ccc(C#N)cc1C(C)=O,-0.6148606290564999,COc1ccc(C#N)cc1C(C)=O,p5,0.24273889518827066
6725,N#Cc1ccc2c3ccccc3n(-c3cc(C#N)c(C#N)cc3-n3c4ccccc4c4ccccc43)c2c1,-0.6150881474198318,N#Cc1ccc2c3ccccc3n(-c3cc(C#N)c(C#N)cc3-n3c4ccccc4c4ccccc43)c2c1,p68,0.2426117623448662
2010,N#Cc1ccccc1-n1c(-c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)nc2c3ccccc3c3ccccc3c21,-0.615533076807597,N#Cc1ccccc1-n1c(-c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)nc2c3ccccc3c3ccccc3c21,a58,0.2423633368362789
4578,O=S1(=O)c2ccccc2N(c2cccc(Cl)c2)c2ccccc21,-0.6160539073453294,O=S1(=O)c2ccccc2N(c2cccc(Cl)c2)c2ccccc21,a157,0.2420728552130071
6863,Cc1c2nc(cc3ccc(cc4nc(cc5ccc1[nH]5)C=C4)[nH]3)C=C2,-0.6163180876207409,Cc1c2nc(cc3ccc(cc4nc(cc5ccc1[nH]5)C=C4)[nH]3)C=C2,p79,0.2419256476624007
9400,N#Cc1ccc2c(c1)Nc1ccccc1C21c2ccccc2Oc2ccccc21,-0.6163449695261488,N#Cc1ccc2c(c1)Nc1ccccc1C21c2ccccc2Oc2ccccc21,p249,0.2419106734424248
7959,C=Cc1c(C)c2[nH]c1cc1nc(cc3cc(C(=O)OC)c([nH]3)c(CC(=O)OC)c3nc(c2C#N)[C@@H](C)[C@@H]3CCC(=O)OC)C(CC)=C1C,-0.6164055915119914,C=Cc1c(C)c2[nH]c1cc1nc(cc3cc(C(=O)OC)c([nH]3)c(CC(=O)OC)c3nc(c2C#N)[C@@H](C)[C@@H]3CCC(=O)OC)C(CC)=C1C,p159,0.24187690814595394
2880,CC1=CC(C)=[N+]2C1=C(c1cccc(C#N)c1)c1c(C)cc(C)n1[B-]2(F)F,-0.6168787714619861,CC1=CC(C)=[N+]2C1=C(c1cccc(C#N)c1)c1c(C)cc(C)n1[B-]2(F)F,a82,0.2416135177939342
1607,N#Cc1ccc2c(c1)nc(-c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)n2-c1ccccc1,-0.6176128590033314,N#Cc1ccc2c(c1)nc(-c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)n2-c1ccccc1,a50,0.24120546366316103
4271,Clc1cccc2c1[nH]c1cccnc12,-0.6176667041380024,Clc1cccc2c1[nH]c1cccnc12,a142,0.24117556013889535
3397,N#Cc1ccc2cccc(C(=O)O)c2c1,-0.6177436041457712,N#Cc1ccc2cccc(C(=O)O)c2c1,a109,0.24113285924969857
5214,COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)c(C)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3ccccc3)=C2)cc1,-0.618072282048963,COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)c(C)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3ccccc3)=C2)cc1,p18,0.24095043680830014
7550,Clc1ccc(Cl)c(-c2c3nc(c(-c4ccccc4Cl)c4ccc([nH]4)c(-c4ccccc4Cl)c4nc(c(-c5ccccc5Cl)c5ccc2[nH]5)CC4)CC3)c1,-0.6184387054195766,Clc1ccc(Cl)c(-c2c3nc(c(-c4ccccc4Cl)c4ccc([nH]4)c(-c4ccccc4Cl)c4nc(c(-c5ccccc5Cl)c5ccc2[nH]5)CC4)CC3)c1,p118,0.2407472276049886
4359,Cc1ccn2ncnc2c1,-0.618549313153623,Cc1ccn2ncnc2c1,a146,0.24068592101280917
3544,CCCCOC(=O)c1cccc(-c2ccc(C(=O)OCCCC)cc2C#N)c1,-0.6187782674884894,CCCCOC(=O)c1cccc(-c2ccc(C(=O)OCCCC)cc2C#N)c1,a114,0.24055906800360988
810,Clc1ccc2c(C#Cc3ccccc3)c3ccc(Cl)cc3c(C#Cc3ccccc3)c2c1,-0.6189114572650329,Clc1ccc2c(C#Cc3ccccc3)c3ccc(Cl)cc3c(C#Cc3ccccc3)c2c1,a29,0.24048530446913643
7725,N#Cc1cc(O)cc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)C=C4)CC3)c1,-0.6198919636883187,N#Cc1cc(O)cc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)C=C4)CC3)c1,p145,0.23994297336445888
4537,N#Cc1ccc(-c2cc(-c3ccccc3)nc(C#N)n2)cc1,-0.6199556629536292,N#Cc1ccc(-c2cc(-c3ccccc3)nc(C#N)n2)cc1,a152,0.239907782794644
5177,F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2N=C2C(c3ccccc3Cl)=CC(c3ccccc3)=[N+]21,-0.6203425274314838,F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2N=C2C(c3ccccc3Cl)=CC(c3ccccc3)=[N+]21,p17,0.23969417088515546
5960,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3cccc(C#N)c13)c1c(C)cc(C)n1[B-]2(F)F,-0.6207172637959751,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3cccc(C#N)c13)c1c(C)cc(C)n1[B-]2(F)F,p41,0.23948743700985306
6359,N#Cc1cccc2c1N(c1ccc(C3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)cc1)c1ccccc1O2,-0.6210352285279248,N#Cc1cccc2c1N(c1ccc(C3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)cc1)c1ccccc1O2,p49,0.2393121626442959
5961,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccc(C#N)cc13)c1c(C)cc(C)n1[B-]2(F)F,-0.6210569449465314,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccc(C#N)cc13)c1c(C)cc(C)n1[B-]2(F)F,p41,0.23930019640160774
2139,N#Cc1cccc2c1nc(-c1ccc(-c3c4ccccc4c(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccccc5)cc4)c4ccccc34)cc1)n2-c1ccccc1,-0.621475078975842,N#Cc1cccc2c1nc(-c1ccc(-c3c4ccccc4c(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccccc5)cc4)c4ccccc34)cc1)n2-c1ccccc1,a59,0.23906991163670804
5134,Clc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,-0.6218421019819069,Clc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,p16,0.23886795859480445
2618,N#Cc1ccc2c3ccc(C#Cc4ccccc4)c4cccc(c5cccc1c52)c43,-0.6221385254329909,N#Cc1ccc2c3ccc(C#Cc4ccccc4)c4cccc(c5cccc1c52)c43,a73,0.2387049772328652
2882,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C#N)c(C)n1[B-]2(F)F,-0.6221687000842872,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C#N)c(C)n1[B-]2(F)F,a82,0.23868839265827113
1608,N#Cc1ccc2nc(-c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)n(-c3ccccc3)c2c1,-0.6224995733728744,N#Cc1ccc2nc(-c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)n(-c3ccccc3)c2c1,a50,0.23850661384223695
4258,Cc1ccnc2c1[nH]c1ccccc12,-0.6226115685018981,Cc1ccnc2c1[nH]c1ccccc12,a142,0.23844511608845298
1097,N#Cc1ccccc1-c1c2ccccc2c(-c2cccs2)c2ccccc12,-0.6227189972449975,N#Cc1ccccc1-c1c2ccccc2c(-c2cccs2)c2ccccc12,a35,0.23838614068759106
8276,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5-c1cc(O)cc(O)c1)CC4(C)C)cc3-c1cc(O)cc(O)c1Cl,-0.6227809851788937,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5-c1cc(O)cc(O)c1)CC4(C)C)cc3-c1cc(O)cc(O)c1Cl,p188,0.23835211766769793
721,Cc1ccc2c(C#Cc3ccccc3)c3c(Cl)cccc3c(C#Cc3ccccc3)c2c1,-0.6229166709626718,Cc1ccc2c(C#Cc3ccccc3)c3c(Cl)cccc3c(C#Cc3ccccc3)c2c1,a28,0.23827766140896708
7322,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCOC)C(CCOC)=C3)c(C#N)c1CCO,-0.6230940084877442,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCOC)C(CCOC)=C3)c(C#N)c1CCO,p103,0.23818038422383103
173,Clc1c2ccccc2cc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3ccccc3cc12,-0.6232885697481529,Clc1c2ccccc2cc2c(-c3ccc(-c4ccc(-c5c6ccccc6cc6cc7ccccc7cc56)cc4)cc3)c3ccccc3cc12,a5,0.2380737047722823
3364,Cc1ccc2ccccc2c1C(=O)O,-0.6237145582352704,Cc1ccc2ccccc2c1C(=O)O,a109,0.23784029877869492
6189,F[B-]1(F)n2cccc2C(c2c(Cl)cc3c4cccc5cccc(c6cccc2c63)c54)=C2C=CC=[N+]21,-0.6237577783974658,F[B-]1(F)n2cccc2C(c2c(Cl)cc3c4cccc5cccc(c6cccc2c63)c54)=C2C=CC=[N+]21,p46,0.23781663054150307
3760,N#Cc1cnc2c(ccc3cccnc32)c1,-0.6237660773727819,N#Cc1cnc2c(ccc3cccnc32)c1,a124,0.23781208612389754
2351,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OCc5ccc(-c6c7ccccc7c(-c7ccccc7)c7ccccc67)cc5Cl)CC[C@]4(C)[C@H]3CC[C@]12C,-0.6243773837346136,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(OCc5ccc(-c6c7ccccc7c(-c7ccccc7)c7ccccc67)cc5Cl)CC[C@]4(C)[C@H]3CC[C@]12C,a64,0.23747758089611154
8263,Cc1c2nc(cc3cc(-c4cc(O)cc(O)c4)c(cc4nc(cc5cc(-c6cc(O)cc(O)c6)c1[nH]5)C(C)(C)C4)[nH]3)C(C)(C)C2,-0.6249423779716937,Cc1c2nc(cc3cc(-c4cc(O)cc(O)c4)c(cc4nc(cc5cc(-c6cc(O)cc(O)c6)c1[nH]5)C(C)(C)C4)[nH]3)C(C)(C)C2,p188,0.23716883595054927
3187,COC(=O)Cc1c(Cl)ccc2ccccc12,-0.6250844287790541,COC(=O)Cc1c(Cl)ccc2ccccc12,a101,0.23709127448731046
6365,CC1=CC(C)=[N+]2C1=C(c1ccc(N3c4ccccc4Oc4cccc(C)c43)cc1)c1c(C)cc(C)n1[B-]2(F)F,-0.6251132229355753,CC1=CC(C)=[N+]2C1=C(c1ccc(N3c4ccccc4Oc4cccc(C)c43)cc1)c1c(C)cc(C)n1[B-]2(F)F,p50,0.2370755556208648
3721,COc1cc(=O)oc2cc(C)ccc12,-0.6251759171317789,COc1cc(=O)oc2cc(C)ccc12,a123,0.23704133416687587
9174,O=C(c1cccc(Cl)c1)c1cc2c(ccc3ccccc32)oc1=O,-0.6251975748979843,O=C(c1cccc(Cl)c1)c1cc2c(ccc3ccccc32)oc1=O,p237,0.23702951348297482
3237,COC(=O)c1ccc(C(=O)OC)c2cc(C#N)ccc12,-0.6255529416840813,COC(=O)c1ccc(C(=O)OC)c2cc(C#N)ccc12,a103,0.23683564050687472
8014,CCc1c2c3[nH]c1cc1nc(c(C)c4[nH]c(c(C)c5nc(c3CC2=O)[C@@H](CCC(=O)OC)[C@@H]5C)c(C)c4[C@@H](C)O)C(C)=C1CC(C)C,-0.625644192178985,CCc1c2c3[nH]c1cc1nc(c(C)c4[nH]c(c(C)c5nc(c3CC2=O)[C@@H](CCC(=O)OC)[C@@H]5C)c(C)c4C(C)O)C(C)=C1CC(C)C,p167,0.23678588371727183
3741,COc1cc(=O)oc2cc(C#N)ccc12,-0.6257521277681891,COc1cc(=O)oc2cc(C#N)ccc12,a123,0.23672704242576847
6778,Cc1ccc2c(c1)c1ccccc1n2-c1c(-n2c3ccccc3c3ccccc32)c(C#N)c(-n2c3ccccc3c3ccccc32)c(C#N)c1-n1c2ccccc2c2ccccc21,-0.6257936536029413,Cc1ccc2c(c1)c1ccccc1n2-c1c(-n2c3ccccc3c3ccccc32)c(C#N)c(-n2c3ccccc3c3ccccc32)c(C#N)c1-n1c2ccccc2c2ccccc21,p70,0.23670440843316776
5178,F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2N=C2C(c3cccc(Cl)c3)=CC(c3ccccc3)=[N+]21,-0.6258519586873892,F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2N=C2C(c3cccc(Cl)c3)=CC(c3ccccc3)=[N+]21,p17,0.23667263242696496
2678,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cc(Cl)cc3c47)c65)ccc21,-0.62797370690893,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cc(Cl)cc3c47)c65)ccc21,a74,0.23551918677932107
5944,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3cccc(Cl)c13)c1c(C)cc(C)n1[B-]2(F)F,-0.6281656584094911,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3cccc(Cl)c13)c1c(C)cc(C)n1[B-]2(F)F,p41,0.23541511391174094
164,Clc1cccc2cc3cc4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c3cc12,-0.6284717275139607,Clc1cccc2cc3cc4ccccc4c(-c4ccc(-c5ccc(-c6c7ccccc7cc7cc8ccccc8cc67)cc5)cc4)c3cc12,a5,0.23524926352157127
6744,N#Cc1c(C#N)c(-n2c3ccccc3c3cccc(Cl)c32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,-0.6286012484727349,N#Cc1c(C#N)c(-n2c3ccccc3c3cccc(Cl)c32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,p69,0.23517911488200444
210,Clc1cccc(-c2ccc(-c3ccccc3)cc2)c1,-0.6286489705527016,Clc1cccc(-c2ccc(-c3ccccc3)cc2)c1,a6,0.23515327384466866
7319,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCO)C(CCOC)=C3)c(C#N)c1CCOC,-0.6287693042774479,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCO)C(CCOC)=C3)c(C#N)c1CCOC,p103,0.2350881269210029
3040,CCC1=C(C)C2=C(c3ccc(-c4ccc5c6cccc7cccc(c8c(C#N)ccc4c58)c76)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,-0.6292315577331762,CCC1=C(C)C2=C(c3ccc(-c4ccc5c6cccc7cccc(c8c(C#N)ccc4c58)c76)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,a86,0.23483803742879014
4668,N#Cc1ccc(/C=C/C=C/C=C/c2ccccc2)cc1,-0.629481018111207,N#Cc1ccc(/C=C/C=C/C=C/c2ccccc2)cc1,a169,0.23470318431375273
9246,Cc1ccc2[nH]c3c(C#N)cc(C)cc3c2c1,-0.6300497247895215,Cc1ccc2[nH]c3c(C#N)cc(C)cc3c2c1,p242,0.2343960426895978
7813,C=Cc1c(C)c2cc3nc(cc4[nH]c(c(Cl)c5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,-0.6304264229663411,C=Cc1c(C)c2cc3nc(cc4[nH]c(c(Cl)c5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,p149,0.23419282049046056
7296,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(C)cc3[nH]c2cc3CCO)C(CCOC)=C1,-0.630689016864443,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(C)cc3[nH]c2cc3CCO)C(CCOC)=C1,p103,0.2340512598217325
2021,Cc1cccc2c(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)c3ccccc3c(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)c12,-0.630794669581215,Cc1cccc2c(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)c3ccccc3c(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)c12,a59,0.23399432807409234
1325,Cc1cccc2c(P(=O)(O)O)c3ccccc3c(P(=O)(O)O)c12,-0.6310891974220594,Cc1cccc2c(P(=O)(O)O)c3ccccc3c(P(=O)(O)O)c12,a43,0.23383569267075116
1783,Clc1ccc2cc3ccc4cc5ccccc5c5ccc(c2c1)c3c45,-0.6317081052539016,Clc1ccc2cc3ccc4cc5ccccc5c5ccc(c2c1)c3c45,a54,0.23350269357627673
780,Cc1cc(Cl)cc2c(C#Cc3ccccc3)c3ccccc3c(C#Cc3ccccc3)c12,-0.6319816799118282,Cc1cc(Cl)cc2c(C#Cc3ccccc3)c3ccccc3c(C#Cc3ccccc3)c12,a29,0.23335564979298448
3076,N#Cc1cccnc1,-0.6320138539243075,N#Cc1cccnc1,a92,0.23333836265303765
2977,CC1=CC(C)=[N+]2C1=C(c1ccc(-c3ccc4c5cccc6cccc(c7cccc3c74)c65)cc1)c1c(C)c(C#N)c(C)n1[B-]2(F)F,-0.6320599091466265,CC1=CC(C)=[N+]2C1=C(c1ccc(-c3ccc4c5cccc6cccc(c7cccc3c74)c65)cc1)c1c(C)c(C#N)c(C)n1[B-]2(F)F,a85,0.23331361934906755
3449,Cc1cccc(-c2ccccc2)c1Cl,-0.6325588205900212,Cc1cccc(-c2ccccc2)c1Cl,a111,0.2330457458115027
6321,Cc1cc(N2c3ccccc3Oc3ccccc32)ccc1C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,-0.6328770378182929,Cc1cc(N2c3ccccc3Oc3ccccc32)ccc1C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,p49,0.23287505055291907
6479,CCCCN1c2ccc(-c3c(C)c4n(c3C)[B-](F)(F)[N+]3=C(C)C=C(C)C3=C4c3ccccc3)cc2Oc2ccc(Cl)cc21,-0.6331312226745767,CCCCN1c2ccc(-c3c(C)c4n(c3C)[B-](F)(F)[N+]3=C(C)C=C(C)C3=C4c3ccccc3)cc2Oc2ccc(Cl)cc21,p52,0.2327387927953279
4458,N#Cc1cccc2nc3sc4ccccc4n3c12,-0.6331905652220529,N#Cc1cccc2nc3sc4ccccc4n3c12,a148,0.23270699324483435
2590,Clc1ccc2c3ccc(C#Cc4ccccc4)c4cccc(c5cccc1c52)c43,-0.633458718697358,Clc1ccc2c3ccc(C#Cc4ccccc4)c4cccc(c5cccc1c52)c43,a73,0.23256335354679109
5992,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3cccc(C#N)c13)c1c(C)cc(C)n1[B-]2(F)F,-0.6335060716621873,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3cccc(C#N)c13)c1c(C)cc(C)n1[B-]2(F)F,p42,0.232537997562756
1055,Cc1ccc(-c2c3ccccc3c(-c3cccs3)c3ccccc23)cc1,-0.6337368853320466,Cc1ccc(-c2c3ccccc3c(-c3cccs3)c3ccccc23)cc1,a35,0.23241444386674767
4461,N#Cc1ccc2c(c1)sc1nc3ccccc3n12,-0.6338507577133053,N#Cc1ccc2c(c1)sc1nc3ccccc3n12,a148,0.23235351259103879
7846,CCC1=C(C)c2nc1cc1[nH]c(cc3nc(cc4[nH]c(c2Cl)c(CC)c4C)C(C)=C3CCC(=O)O)c(CCC(=O)O)c1C,-0.6341402530277801,CCC1=C(C)c2nc1cc1[nH]c(cc3nc(cc4[nH]c(c2Cl)c(CC)c4C)C(C)=C3CCC(=O)O)c(CCC(=O)O)c1C,p152,0.23219868023214932
3123,CCOC(=O)c1cccc2cccc(Cl)c12,-0.6347197141004681,CCOC(=O)c1cccc2cccc(Cl)c12,a99,0.2318890737795333
6132,CC1=CC(C)=[N+]2C1=C(c1ccc3c4cccc5cccc(c6ccc(Cl)c1c63)c54)c1c(C)cc(C)n1[B-]2(F)F,-0.6347621778855689,CC1=CC(C)=[N+]2C1=C(c1ccc3c4cccc5cccc(c6ccc(Cl)c1c63)c54)c1c(C)cc(C)n1[B-]2(F)F,p45,0.23186640159090285
4517,N#Cc1ccc2nc3n(c2c1)-c1ccccc1C3(c1ccccc1)c1ccccc1,-0.6354249196711635,N#Cc1ccc2nc3n(c2c1)-c1ccccc1C3(c1ccccc1)c1ccccc1,a149,0.23151283881449872
396,Cc1cc2c(C(C)(C)C)ccc3ccc4c(C(C)(C)C)ccc1c4c32,-0.6355083689105816,Cc1cc2c(C(C)(C)C)ccc3ccc4c(C(C)(C)C)ccc1c4c32,a15,0.23146835813348476
91,N#Cc1cccc2cc3c(C(=O)O)c4ccccc4cc3cc12,-0.6356394624660447,N#Cc1cccc2cc3c(C(=O)O)c4ccccc4cc3cc12,a3,0.23139849901245396
7559,N#Cc1ccc(-c2c3nc(c(-c4ccccc4Cl)c4ccc([nH]4)c(-c4ccccc4Cl)c4nc(c(-c5ccccc5Cl)c5ccc2[nH]5)CC4)CC3)c(Cl)c1,-0.6356598615103423,N#Cc1ccc(-c2c3nc(c(-c4ccccc4Cl)c4ccc([nH]4)c(-c4ccccc4Cl)c4nc(c(-c5ccccc5Cl)c5ccc2[nH]5)CC4)CC3)c(Cl)c1,p118,0.23138763035634055
3466,Clc1cccc(Cl)c1-c1ccccc1,-0.6357977204443486,Clc1cccc(Cl)c1-c1ccccc1,a111,0.231314192191522
7719,N#Cc1cc(O)cc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,-0.6360750958785819,N#Cc1cc(O)cc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,p145,0.2311665034863082
6160,Cc1ccn2c1C(c1ccc3c4cccc5cccc(c6cccc1c63)c54)=C1C=CC=[N+]1[B-]2(F)F,-0.6365024987567085,Cc1ccn2c1C(c1ccc3c4cccc5cccc(c6cccc1c63)c54)=C1C=CC=[N+]1[B-]2(F)F,p46,0.2309391171568121
4909,Cc1cc2c(ccc3nsnc32)c2nsnc12,-0.6366518921641343,Cc1cc2c(ccc3nsnc32)c2nsnc12,a203,0.2308596898332841
3427,Clc1cccc2ccc(-c3ccccc3)cc12,-0.6371074446979256,Clc1cccc2ccc(-c3ccccc3)cc12,a110,0.2306176568763103
9312,Clc1ccc2c(c1)Nc1ccccc1C2(c1ccccc1)c1ccccc1,-0.6372066805852811,Clc1ccc2c(c1)Nc1ccccc1C2(c1ccccc1)c1ccccc1,p247,0.23056496697508114
6715,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccc(Cl)cc32)cc1C#N,-0.6375160990294317,N#Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccc(Cl)cc32)cc1C#N,p68,0.23040075663288756
2989,CCC1=C(C)C2=C(c3ccc(-c4ccc5c6cccc7cccc(c8cc(C)cc4c58)c76)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,-0.6375590152523786,CCC1=C(C)C2=C(c3ccc(-c4ccc5c6cccc7cccc(c8cc(C)cc4c58)c76)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,a86,0.23037798995701933
967,Cc1cccc2c(-c3ccccc3)c3ccccc3c(-c3ccc(C#N)cc3)c12,-0.6378554060725157,Cc1cccc2c(-c3ccccc3)c3ccccc3c(-c3ccc(C#N)cc3)c12,a33,0.23022081866077873
3478,N#Cc1ccc(-c2ccccc2)c(Cl)c1,-0.6379508883059725,N#Cc1ccc(-c2ccccc2)c(Cl)c1,a111,0.2301702088036191
4899,Cc1c2c(cc3nsnc13)N=S=N2,-0.6380782137188683,Cc1c2c(cc3nsnc13)N=S=N2,a198,0.23010273794569677
6852,Clc1cc2nc(c3ccc(ccc4nc(c5ccc1[nH]5)C=C4)[nH]3)C=C2,-0.6382957684278495,Clc1cc2nc(c3ccc(ccc4nc(c5ccc1[nH]5)C=C4)[nH]3)C=C2,p78,0.22998749955354356
4510,N#Cc1ccccc1[C@]1(c2ccccc2)c2ccccc2-n2c1nc1ccccc12,-0.6384828048396689,N#Cc1ccccc1C1(c2ccccc2)c2ccccc2-n2c1nc1ccccc12,a149,0.2298884727940468
2077,Clc1ccc2c3ccccc3c3c(nc(-c4ccc(-c5c6ccccc6c(-c6ccc(-c7nc8ccccc8n7-c7ccccc7)cc6)c6ccccc56)cc4)n3-c3ccccc3)c2c1,-0.6385200684526844,Clc1ccc2c3ccccc3c3c(nc(-c4ccc(-c5c6ccccc6c(-c6ccc(-c7nc8ccccc8n7-c7ccccc7)cc6)c6ccccc56)cc4)n3-c3ccccc3)c2c1,a59,0.22986874860241813
3596,N#Cc1ccccc1-c1oc(-c2ccccc2)c2ccccc12,-0.6386127687974315,N#Cc1ccccc1-c1oc(-c2ccccc2)c2ccccc12,a117,0.22981968825490418
4268,Clc1ccc2c(c1)[nH]c1cccnc12,-0.6389780463321326,Clc1ccc2c(c1)[nH]c1cccnc12,a142,0.22962647217927934
6972,N#Cc1cc2cc3nc(nc4ccc(cc5nc(nc1[nH]2)C=C5)[nH]4)C=C3,-0.6390440824534168,N#Cc1cc2cc3nc(nc4ccc(cc5nc(nc1[nH]2)C=C5)[nH]4)C=C3,p83,0.2295915592586401
7605,O=S(=O)(O)c1ccc(Cl)c(-c2c3nc(c(-c4c(Cl)cc(Cl)c(S(=O)(=O)O)c4Cl)c4ccc([nH]4)c(-c4c(Cl)ccc(S(=O)(=O)O)c4Cl)c4nc(c(-c5c(Cl)ccc(S(=O)(=O)O)c5Cl)c5ccc2[nH]5)CC4)C=C3)c1Cl,-0.6391458670575811,O=S(=O)(O)c1ccc(Cl)c(-c2c3nc(c(-c4c(Cl)cc(Cl)c(S(=O)(=O)O)c4Cl)c4ccc([nH]4)c(-c4c(Cl)ccc(S(=O)(=O)O)c4Cl)c4nc(c(-c5c(Cl)ccc(S(=O)(=O)O)c5Cl)c5ccc2[nH]5)CC4)C=C3)c1Cl,p125,0.22953775671518165
4083,Clc1ccc2c(c1)Nc1ccccc1CC2,-0.6396947436892052,Clc1ccc2c(c1)Nc1ccccc1CC2,a135,0.2292478420707712
